movieId,rating,rating_count
174,2.449275362318841,1932
175,3.507799325463744,4744
176,3.8490694507489787,2203
177,2.8892508143322475,2149
178,3.3929359823399556,453
179,2.7305630026809653,1119
180,3.5757829309108295,8366
181,1.9535250098463963,2539
182,3.0754716981132075,636
183,3.3623063683304646,581
184,3.0670926517571884,313
185,3.102854287948562,23018
186,2.8772434974565697,10419
187,3.4314285714285715,875
188,3.3334728033472802,2390
189,2.991776315789474,304
190,3.578174186778594,953
191,2.684565916398714,1555
192,3.037974683544304,79
193,2.2478297395687483,7142
194,3.8442938267081885,5459
195,3.077944179714091,2938
196,2.8360270915108137,12993
197,3.0555555555555554,99
198,3.417996761508212,8646
199,3.77007299270073,1507
200,2.8222222222222224,315
201,3.001457725947522,343
202,3.0543478260869565,414
203,3.1462450592885376,5060
204,2.926604922608475,7882
205,3.5,1213
206,3.448717948717949,936
207,3.3732562774013553,5018
208,2.8652335902399826,27377
209,2.8105726872246697,681
210,2.8870246085011186,447
211,3.584600760456274,526
212,2.5657276995305165,426
213,4.01654306902453,1753
214,4.026966292134832,890
215,3.914843512610149,6582
216,3.2408267020335986,9048
217,2.728191489361702,940
218,3.285843685300207,3864
219,3.6061120543293717,589
220,2.4482758620689653,290
222,3.5284704131001114,5374
223,3.847214137214137,24050
224,3.4449993597131514,7809
225,3.2840320910973086,11592
226,2.7837837837837838,37
227,3.0618285987109095,4189
228,2.69151376146789,436
229,3.5625,2256
230,3.588200326943082,6729
231,2.964968752944132,31843
232,4.027935943060498,5620
233,3.533083645443196,3204
234,2.6703929539295395,2952
235,3.664388396868181,15582
236,3.3150479880250066,11357
237,3.2214038128249567,5770
238,3.1657963446475197,766
239,3.08521377672209,3368
240,2.910783055198973,779
241,3.0261194029850746,536
242,3.3855,1000
243,2.5377358490566038,424
244,2.375451263537906,277
245,2.9686192468619246,239
246,4.028236985316767,9739
247,3.8224384098544233,7144
248,3.0080251221214236,2866
249,3.675253192426244,4542
250,3.0751633986928106,918
251,3.057184750733138,341
252,3.215840517241379,9280
253,3.508920477209269,27577
254,2.9111498257839723,574
255,2.277948717948718,975
256,2.7017581020970134,9442
257,3.4075381140598533,3542
258,2.6281328320802007,1596
259,3.060162601626016,1845
260,4.120188599618726,68717
261,3.627589063794532,9656
262,3.7653443113772456,4008
263,3.745923913043478,368
264,3.374233128834356,163
265,3.921667748817364,10781
266,3.5003490069166827,15759
267,2.886744743146127,3757
268,3.306167400881057,681
269,3.4518181818181817,550
270,3.170042194092827,1185
271,3.3343585237258346,1138
272,3.7400504484304933,7136
273,3.132062978222484,6796
274,2.8387665198237886,1135
275,2.7166089965397924,1445
276,2.978864734299517,4968
277,3.4048868672731514,8574
278,3.021194605009634,1038
279,3.6973995271867612,846
280,3.7172008547008546,4680
281,3.661371237458194,3588
282,3.409440492213036,10402
283,3.0472972972972974,222
284,2.8529411764705883,34
285,2.26875,80
286,2.066326530612245,98
287,3.2524590163934426,305
288,3.2577711853476075,23259
289,3.3515018562267973,2963
290,3.9737263270205387,3749
292,3.4105008077544428,24760
293,4.0885985748218525,33680
294,3.16023166023166,777
295,2.770238095238095,420
296,4.188912039361382,79672
297,3.1546184738955825,249
298,3.5242290748898677,227
299,3.71598995395563,2389
300,3.66378901931884,18997
301,3.5239234449760763,418
302,3.7267721954576736,1453
303,3.0432486221677895,6532
304,3.1710122699386503,652
305,2.7103059581320452,3105
306,4.072966846132049,7058
307,3.981408706166868,6616
308,3.9024582104228123,5085
309,3.6223021582733814,417
310,2.8095238095238093,231
311,2.651315789473684,76
312,2.62125,1200
313,3.0378315132605302,1282
314,3.849933774834437,3775
315,2.8919378338999513,10295
316,3.3710611452604335,30910
317,3.128074747346342,15733
318,4.413576004516335,81482
319,3.775382785788613,6727
320,3.240802675585284,299
321,3.7685851318944845,834
322,3.668214285714286,2800
324,3.6728538283062644,431
325,2.646161934805468,951
326,4.0796597061098225,1293
327,2.816469884920042,6691
328,3.146257031588057,2311
329,3.322669104204753,24615
330,2.7893992932862193,1415
331,3.264646464646465,495
332,2.773307163886163,2038
333,3.356478068558791,10852
334,3.816722408026756,1495
335,3.26171875,384
336,2.8352059925093633,267
337,3.7512185215272136,17234
338,2.9854872149274363,4341
339,3.4993894441680613,22111
340,3.3774436090225564,1330
341,3.5639204545454546,352
342,3.507638565440149,10735
343,2.6692037470725993,854
344,2.9898406002189413,37453
345,3.642062742629315,9531
346,3.409970958373669,1033
347,3.44702842377261,1548
348,3.6953642384105962,7399
349,3.6551898004754015,27766
350,3.466657593903103,14696
351,3.3049367850692355,3322
352,3.280944625407166,1228
353,3.517972748011591,16219
354,3.135689354275742,1146
355,2.4127870563674323,9580
356,4.048011436845787,81491
357,3.6408326781234788,26709
358,3.2518072289156628,2075
359,3.296875,256
360,2.72088772845953,1915
361,3.326783114992722,4809
362,3.377949377949378,6993
363,3.993220338983051,590
364,3.817136507193824,42745
365,3.1569086651053864,1708
366,2.9780075187969923,2660
367,3.183039195863782,34621
368,3.412776934749621,16475
369,3.2886138613861386,1010
370,2.9788651669293595,13958
371,3.2587484035759897,3915
372,3.2500337154416723,7415
373,3.76906584992343,3265
374,2.4218655360387644,4953
375,3.2804347826086957,230
376,3.2755446308077887,10374
377,3.481247881458525,41302
378,3.1331764705882352,2125
379,2.7242633345766505,5362
380,3.4922731744774795,41673
381,3.390638963360143,4476
382,3.0406736261571794,5077
383,3.199915200339199,4717
384,2.951008645533141,694
385,3.5560344827586206,116
386,2.8213213213213213,333
387,2.6527777777777777,648
388,3.5392927308447937,509
389,3.4759358288770055,187
390,3.4072532699167657,841
391,3.1876574307304786,397
392,3.349802371541502,253
393,1.9003150315031503,2222
394,3.3143939393939394,132
395,3.1666666666666665,12
396,2.484375,32
397,2.1193181818181817,88
398,3.451923076923077,52
399,2.25,10
400,2.607142857142857,28
401,3.1470588235294117,17
402,2.8365384615384617,52
403,2.1666666666666665,15
404,3.2785714285714285,70
405,2.441018766756032,3357
406,3.0757575757575757,66
407,3.2433517310587057,1993
408,3.238134206219313,611
409,3.0416666666666665,420
410,3.0116337743888764,17836
411,2.780952380952381,105
412,3.559560387615221,4231
413,2.8108767648596826,5737
414,2.609770808202654,829
415,2.808373042886317,2938
416,2.6982864137086904,1634
417,3.520618556701031,3007
418,2.7009419152276295,637
419,2.4867267124911114,4219
420,2.7501075885812654,13942
421,3.2872470876762723,1631
422,3.2334615384615386,1300
423,2.999084249084249,2184
424,2.7202549575070822,706
425,3.4652338811630847,791
426,3.1090698444223768,3021
427,2.5480831708901883,3078
428,3.823092998955068,4785
429,2.38168210976479,1403
430,2.3417721518987342,237
431,3.719788264444194,8879
432,2.72972972972973,11729
433,2.922173913043478,1150
434,3.0492658841872755,23089
435,2.5814764286797027,13194
436,2.6253164556962023,1185
437,2.5922388059701493,1675
438,2.7121827411167514,985
439,2.508771929824561,57
440,3.6009041187632547,17918
441,3.689785470502194,8204
442,3.0712903582485627,18088
443,3.343065693430657,548
444,2.414920368818106,1193
445,2.884968445209409,1743
446,3.889400921658986,3472
447,2.5167464114832536,209
448,3.555778344877871,2743
449,3.4431464174454827,642
450,3.3467272727272728,2750
451,3.044750430292599,581
452,3.5517560073937156,1082
453,3.1115560640732265,874
454,3.4994205537850256,24161
455,2.617824773413897,8275
456,3.8082959641255605,892
457,3.9721584270115637,49638
458,3.13336820083682,956
459,2.7577220077220077,1036
460,2.4274580335731413,834
461,3.3441717791411043,815
462,2.589385474860335,179
463,2.813008130081301,369
464,2.917576961271102,3021
465,3.2566176470588237,680
466,2.939754383254808,12947
467,3.371234939759036,664
468,3.3125465653404857,6711
469,3.25762572135202,1213
470,2.1522727272727273,440
471,3.6579813752234034,10631
472,2.8883861236802413,663
473,2.2987616099071206,1292
474,3.7212436096910424,17996
475,3.9152097902097904,8580
476,3.025943396226415,212
477,3.546511627906977,4128
478,2.4229249011857705,253
479,2.923855633802817,1136
480,3.6791749812920926,64144
481,3.337772882034849,4993
482,3.424043062200957,2508
483,3.787174721189591,538
484,2.8034682080924855,692
485,2.7995211310428703,13156
486,2.6663685152057246,559
487,2.5664893617021276,564
488,3.374285714285714,525
489,2.7613019891500903,2765
490,3.3599659284497445,2935
491,3.405329593267882,4991
492,3.653225806451613,3038
493,3.6256521739130436,3450
494,3.353110599078341,11284
495,3.411678832116788,685
496,3.2767624020887727,383
497,3.8821461326811373,13084
498,2.7831491712707184,362
499,2.7791005291005293,378
500,3.3863104638240626,34194
501,3.842433697347894,1923
502,2.276491024898668,3454
503,3.095419847328244,131
504,2.9837962962962963,1080
505,2.502859477124183,1224
506,3.4952830188679247,1272
507,3.5279832743647477,3109
508,3.8021304391518442,19902
509,3.6811163895486936,15998
510,2.778588807785888,822
511,3.144299674267101,1535
512,2.9323979591836733,1176
513,2.9376199616122842,521
514,3.4613768961493583,4285
515,3.8977364185110663,9940
516,3.088179218303146,3147
517,3.130988477865373,3298
518,2.6764192139737992,1145
519,2.1958697040664252,4697
520,3.0674973674973676,14245
521,3.310518369401107,1987
522,3.5399022801302933,1228
523,3.642857142857143,833
524,3.5334577630305546,7233
525,3.418300653594771,153
526,3.2107438016528924,121
527,4.247579083279535,60411
528,2.7789034564958284,839
529,3.8492079306565707,10037
530,3.2666666666666666,30
531,3.5358059914407987,7010
532,3.061026102610261,5555
533,2.9327927432655305,3638
534,3.890470852017937,4460
535,3.778046421663443,5170
536,3.2861400894187778,671
537,3.1484602917341977,3085
538,3.7011101622544835,4684
539,3.5094537441802607,28137
540,2.719010989010989,4550
541,4.115838373930576,36702
542,2.8498035660320338,3309
543,3.2368374868374867,11396
544,2.9290573372206024,2058
546,2.06153416495997,5371
547,2.816688567674113,761
548,2.9001919385796544,2605
549,3.8902714932126696,1326
550,3.0871694417238,3063
551,3.738263445761167,21940
552,3.213334986772487,12096
553,3.703341938184609,14333
554,3.0939524838012957,463
555,3.810891994253624,15314
556,3.9756944444444446,1152
558,2.8234113712374582,1495
559,2.9555555555555557,45
560,3.0921052631578947,38
561,3.3969849246231156,199
562,3.7871954380508037,5787
563,3.461661341853035,313
564,2.3289902280130295,307
565,3.224428399518652,831
566,2.762589928057554,139
567,3.315426997245179,363
568,3.578171091445428,339
569,2.938267614738203,1547
570,3.453883495145631,206
571,3.5758426966292136,178
572,2.716666666666667,30
573,3.42896174863388,183
574,3.304075235109718,1276
575,2.9883320581484316,2614
576,2.4375,24
577,2.8157894736842106,589
579,2.8857142857142857,35
580,3.0725490196078433,510
581,3.9786446469248293,1756
582,3.323529411764706,119
583,3.532388663967611,247
584,3.0357142857142856,28
585,2.6616823476702507,8928
586,3.141875423155044,29540
587,3.4342123720016833,28516
588,3.6987526802388584,43373
589,3.94637410899458,57379
590,3.7256878529376425,41615
591,2.0517241379310347,29
592,3.4069031965540693,44110
593,4.151341616415071,74127
594,3.5823021181716834,17940
595,3.6809198555552447,35723
596,3.4825773034060585,12742
597,3.42649120757142,34234
598,3.547945205479452,146
599,3.958682820751786,3219
600,2.9946043165467624,278
601,3.3714285714285714,105
602,3.9764309764309766,297
603,2.9279437609841827,569
604,1.9166666666666667,6
605,3.277880184331797,3255
606,2.5735607675906182,1407
607,2.59375,16
608,4.111421282646425,47823
609,3.0086318515321535,2317
610,3.37419399094526,7289
611,2.51196032672112,1714
612,2.710561949898443,1477
613,3.6044005388414906,2227
614,3.138888888888889,144
615,3.871107266435986,578
616,3.387031840917409,8197
617,3.5843253968253967,504
618,2.7653061224489797,343
619,2.5671191553544497,663
620,3.3333333333333335,39
621,3.6036789297658864,299
623,3.0588235294117645,34
625,3.28,25
626,2.8729096989966556,598
627,3.528050896471949,1729
628,3.760456621004566,10950
629,3.239130434782609,23
630,3.285,200
631,2.723913043478261,2070
632,3.9058171745152355,361
633,3.3550488599348536,307
634,2.279935275080906,309
635,3.635820895522388,1005
636,3.014705882352941,34
637,2.8339229193818656,5371
638,3.2687265917602994,534
639,2.9309366130558185,1057
640,2.9695910520796924,2861
641,2.520408163265306,98
642,2.0833333333333335,12
643,2.1666666666666665,21
644,2.2666666666666666,15
645,3.6113138686131387,274
647,3.5356705241660995,7345
648,3.4016470905899823,37035
649,3.7213740458015265,131
650,3.4545823195458234,1233
651,2.4875,40
652,3.006849315068493,73
653,3.219017015993573,13693
654,2.6875,16
655,2.3333333333333335,18
656,2.8708260105448153,1138
657,2.5555555555555554,36
658,3.0,47
659,3.712555066079295,454
660,3.017857142857143,112
661,3.30327868852459,9943
662,3.24546485260771,2646
663,3.360618014464168,3042
664,3.0348837209302326,301
665,3.94602048857368,1269
666,3.4254658385093166,161
667,2.50501002004008,998
668,4.096604215456675,854
670,4.111486486486487,740
671,3.674145843957165,5883
672,2.4166666666666665,24
673,2.7609040814420474,10707
674,2.9683322724379377,3142
675,2.1538461538461537,26
676,2.54,25
678,4.067164179104478,2479
679,3.3295454545454546,88
680,3.555038103302286,1181
681,3.571207430340557,323
682,3.1693548387096775,62
683,2.661764705882353,34
684,2.4782608695652173,23
685,3.5268924302788847,502
687,2.973404255319149,94
688,2.5953703703703703,2700
690,3.2847222222222223,72
691,3.0554054054054056,1110
692,2.3398576512455516,843
693,3.1346153846153846,26
694,3.001577909270217,2535
695,3.1686197916666665,768
696,3.1798245614035086,114
697,2.7736842105263158,1045
698,2.7867132867132867,143
699,2.2333333333333334,15
700,3.2535335689045937,1132
701,3.1470588235294117,102
702,3.7857142857142856,406
703,2.846268656716418,335
704,2.8294985250737463,1695
705,3.5253807106598987,394
706,3.1292372881355934,236
707,3.071411568674125,4201
708,3.39103299856528,13940
709,3.307720588235294,2720
710,2.739334470989761,1172
711,2.626194067370538,1989
712,3.5,172
713,3.3976377952755907,127
714,3.8900409626216077,3906
715,3.565412186379928,558
716,2.9280821917808217,292
717,3.1823529411764704,85
718,3.4283639883833494,1033
719,2.966494124230554,7148
720,4.103381267003498,7719
721,2.933333333333333,15
722,3.5961538461538463,312
723,3.25,36
724,3.085627818656539,8426
725,2.7868162692847123,1426
726,3.1181262729124235,491
727,3.1458333333333335,24
728,3.810882444652323,3207
729,3.486842105263158,114
730,3.0483870967741935,62
731,2.9161331626120357,781
732,2.808219178082192,219
733,3.6686106507395477,31979
734,2.5833333333333335,54
735,3.5119787045252884,1127
736,3.1890463917525773,31040
737,2.099103350637093,4238
738,3.18,25
739,1.9545454545454546,11
741,3.9678439327049277,8381
742,2.7386486486486485,1850
743,2.731932918395574,5784
744,2.8529411764705883,34
745,4.104362388693734,12241
746,3.752411575562701,311
747,2.2923771313941828,997
748,3.164582492940702,4958
749,2.6923076923076925,39
750,4.215804447106386,26714
751,3.3863636363636362,154
752,2.8333333333333335,39
753,3.2559652928416485,461
754,2.9715099715099713,351
755,3.3659420289855073,138
756,3.2233009708737863,103
757,3.543032786885246,244
758,3.108695652173913,23
759,3.847058823529412,340
760,3.6863285556780596,907
761,2.7919966063348416,3536
762,2.403895524054024,8959
763,3.0283018867924527,53
764,3.3613678373382623,541
765,3.021151832460733,4775
766,3.4238470873786406,1648
767,3.50177304964539,282
768,3.015151515151515,33
769,3.5669291338582676,127
770,2.44,25
771,3.3442028985507246,138
772,2.870967741935484,31
773,3.397727272727273,44
774,2.59375,32
775,2.921768707482993,147
776,2.9761904761904763,42
777,2.85,30
778,4.007664971082154,28702
779,2.8157894736842106,475
780,3.373931536542473,48902
781,3.41506922257721,1878
782,2.874856924837848,2621
783,3.2644248782315475,10676
784,2.705886421802587,14457
785,3.279727095516569,10260
786,3.1348300025953804,15412
787,3.753086419753086,81
788,2.811082662765179,19138
789,2.9886363636363638,44
790,3.4948979591836733,98
791,3.6176470588235294,102
792,2.953488372093023,43
793,3.229357798165138,109
794,3.3535353535353534,99
795,3.2291666666666665,96
796,2.9642857142857144,42
797,3.3461538461538463,104
798,2.823420074349442,2959
799,3.369268791545935,5867
800,4.053235429095915,6537
801,2.998701298701299,1540
802,3.4703280797684144,12436
803,3.575925925925926,540
804,3.0610283517539645,2081
805,3.6992076210826212,11232
806,3.1510516252390057,523
807,3.211734693877551,196
808,3.202792553191489,752
809,2.8338509316770186,1288
810,1.8094462540716612,1842
812,2.55,30
813,2.7555555555555555,450
814,3.125,12
815,2.06,25
816,3.23943661971831,71
818,2.6240164855751216,2669
819,3.4444444444444446,54
820,2.838709677419355,62
821,2.875,44
822,3.1363636363636362,33
823,3.334710743801653,121
824,3.8221288515406164,357
825,2.8125,24
826,2.25,20
827,3.1324503311258276,151
828,3.1184115523465703,1385
829,2.66396292004635,1726
830,3.088307641849787,6098
831,3.4927884615384617,208
832,3.446133294822731,13849
833,2.7182422451994093,1354
834,2.6346153846153846,182
835,3.1692913385826773,889
836,2.895021645021645,4620
837,3.4299137931034482,5800
838,3.7754716981132077,7420
839,2.731730252552391,3722
840,2.6985981308411215,642
841,3.734146341463415,615
842,2.775118358758548,1901
843,3.309090909090909,55
844,3.7451612903225806,155
845,3.378787878787879,66
846,3.486772486772487,378
847,2.8486238532110093,109
848,3.651875330163761,1893
849,2.7584182686105017,7751
850,3.506072874493927,247
851,3.4914921465968587,1528
852,3.178850644735506,9849
853,3.2766990291262137,103
854,3.727488151658768,211
855,2.71875,32
856,3.3679245283018866,53
857,3.1704545454545454,44
858,4.324336165187245,52498
859,2.3333333333333335,15
860,3.510703363914373,327
861,3.4439055250948964,2371
862,3.586826347305389,334
864,3.323170731707317,82
865,3.2777777777777777,90
866,3.7172313483915125,5844
867,2.3184713375796178,314
868,3.151898734177215,79
869,3.0727788279773156,529
870,2.1938073394495414,436
871,3.144230769230769,52
872,3.6159420289855073,69
873,2.8461538461538463,39
874,2.963235294117647,68
875,3.432059447983015,471
876,2.6849816849816848,273
877,3.189542483660131,153
878,2.7962962962962963,27
879,2.826996197718631,2104
880,2.4714881780250346,5033
881,2.825,1040
882,2.984147952443857,757
884,3.2291666666666665,48
885,2.6706281833616297,589
886,3.0597060624617267,1633
887,2.757142857142857,35
889,3.378260869565217,115
890,2.923076923076923,26
891,2.5736814891416753,1934
892,3.731042654028436,1266
893,3.632575757575758,528
894,2.8142857142857145,35
895,2.839622641509434,53
896,3.6677927927927927,444
897,3.6392326732673266,808
898,4.1377134943837515,6499
899,4.050986691142726,10895
900,3.794370065224854,2913
901,3.6150414276609304,1569
902,3.826515524889108,10145
903,4.120821574161179,15945
904,4.237947624243627,20162
905,4.130419661488523,4313
906,4.017941454202077,2118
907,3.9131227217496964,823
908,4.196617210682493,16850
909,4.033357053904999,5621
910,4.060091782838341,11549
911,4.047311575487203,4259
912,4.206563778356267,26890
913,4.154075222321938,12257
914,3.9047152290548905,9692
915,3.893845558351074,5167
916,4.0514797507788165,6420
917,3.6296296296296298,1026
918,3.721857923497268,1830
919,3.9386811582447887,24658
920,3.809824106899373,14668
921,3.786102308736985,2209
922,4.20650108577633,7368
923,4.092687653868315,19091
924,3.981349757113116,28820
925,3.505813953488372,86
926,4.169692186266772,5068
927,3.9173410404624276,865
928,4.070234454638125,4905
929,3.8114583333333334,960
930,4.161201106282102,5062
931,3.8885002186270223,2287
932,3.8105110896817744,2074
933,3.994820799668531,4827
934,3.461859688195991,3592
935,3.7380560131795715,607
936,3.985652797704448,1394
937,3.7047713717693838,503
938,3.5968440594059405,1616
939,3.303921568627451,102
940,3.8764135702746363,3714
941,3.588071348940914,897
942,4.0611071171818836,2782
943,3.812190594059406,1616
944,3.816699604743083,1012
945,4.040906850665352,2029
946,3.945575842696629,1424
947,4.022017837235229,1794
948,3.7396844660194173,1648
949,3.902317880794702,2114
950,4.153254972875226,3318
951,4.0991556091676715,4145
952,3.4804006968641117,2296
953,4.032858814352574,15384
954,4.01058802940147,5714
955,4.018418688230009,4452
956,3.481375358166189,349
957,3.2822966507177034,209
958,3.0815217391304346,92
959,3.721774193548387,372
960,3.4936305732484074,157
961,3.3553191489361702,235
962,3.38265306122449,98
963,3.5715686274509806,510
964,3.376190476190476,315
965,3.9797520661157026,3630
966,3.5,117
967,2.8132911392405062,158
968,3.653091817613991,8005
969,4.065862437980348,10279
970,3.5,375
971,3.928077455048409,2892
972,3.18348623853211,109
973,3.8184818481848186,909
974,3.3503937007874014,127
975,2.962962962962963,27
976,3.5270935960591134,406
977,2.0,9
979,3.0694444444444446,36
980,3.059090909090909,110
981,2.594736842105263,190
982,3.6375227686703098,549
983,2.642857142857143,21
984,2.720873786407767,206
985,3.3867924528301887,53
986,3.516552511415525,2628
987,3.185546875,256
988,3.339717741935484,496
989,3.4357142857142855,70
990,2.736842105263158,874
991,3.5438931297709924,2358
992,2.698744769874477,239
993,3.482300884955752,226
994,4.003922378199835,4844
996,3.0,3087
997,3.531413612565445,191
998,3.17590206185567,776
999,3.2780284623394653,2881
1000,3.116915422885572,201
1001,2.803030303030303,33
1002,3.5193798449612403,129
1003,3.1321381142098272,1506
1004,2.667684996605567,1473
1005,2.482501286670098,1943
1006,3.2320028510334997,1403
1007,2.965721040189125,1692
1008,3.346840659340659,728
1009,3.1507673164661965,2411
1010,3.0850752508361206,2392
1011,2.7510460251046025,1434
1012,3.5482209737827715,3204
1013,3.436047876085426,4261
1014,3.391304347826087,1518
1015,3.2749236323243545,3601
1016,3.1315201192250375,1342
1017,3.5136230943885827,3083
1018,3.081069237510955,1141
1019,3.544120232026718,5689
1020,3.2586713697824807,6804
1021,2.824153166421208,3395
1022,3.5569092991773403,9603
1023,3.7360258481421647,3095
1024,3.1848428835489835,1082
1025,3.5539122957867586,5815
1026,3.319327731092437,119
1027,3.293815071888944,8068
1028,3.7265392500496,15121
1029,3.4733164612676055,9088
1030,3.097347994825356,3092
1031,3.3461538461538463,4121
1032,3.6240485252140817,8408
1033,3.451842913558578,4558
1034,3.520947802197802,1456
1035,3.8015149527806926,15248
1036,3.9332307440897702,36716
1037,2.736326653608558,6637
1038,3.2152777777777777,216
1039,3.049019607843137,51
1040,3.341549295774648,142
1041,4.04407206509105,5162
1042,3.449582530507386,7785
1043,3.012646793134598,1107
1044,3.3090128755364807,466
1045,3.104651162790698,43
1046,3.9491593274619694,1249
1047,3.4245560318432333,8165
1049,3.393713204373423,4756
1050,3.7523599748269354,1589
1051,3.5682888540031397,1274
1052,3.4285714285714284,42
1053,3.01025641025641,195
1054,3.5089531680440773,726
1055,2.7266666666666666,300
1056,3.4501466275659824,682
1057,3.439008690054715,3107
1058,3.2560975609756095,123
1059,3.5503586800573887,10455
1060,3.8360339092177274,9319
1061,3.6400787495525595,8381
1062,2.9444444444444446,72
1063,3.2896551724137932,145
1065,2.911764705882353,17
1066,3.9677541729893777,1318
1067,3.412878787878788,132
1068,3.6459627329192545,322
1069,3.92989417989418,756
1070,3.1451612903225805,62
1071,3.1914893617021276,47
1073,3.713415719933046,28079
1075,3.4125,120
1076,3.8174460431654675,556
1077,3.8331358317286326,6751
1078,3.7171052631578947,3496
1079,3.8345168653309663,19715
1080,3.9880581747020103,22484
1081,3.506826414042909,3589
1082,3.637375512595196,1707
1083,3.4824137931034485,1450
1084,3.8728776900616415,9247
1085,3.6729776247848536,1162
1086,4.033838973162194,5999
1087,3.3913934426229506,244
1088,3.25002094679514,11935
1089,4.092293699832535,34634
1090,3.9036080019052157,16796
1091,2.7971879425450132,4943
1092,3.350841659915384,11109
1093,3.3601018442058903,7266
1094,3.6508745715039113,11377
1095,3.8585456906346374,6161
1096,3.9089245495495497,3552
